transaction_id,timestamp,payer_vpa,payee_vpa,amount,category,status,ref_no
UPI14146219,2026-08-10T19:16:55.417Z,customer_5688@upi,manishshah@okaxis,1200,food_processing,SUCCESS,REF730030
UPI34269290,2026-08-12T19:16:55.417Z,customer_6499@upi,rajeshiyer@okaxis,1200,textile,SUCCESS,REF376863
UPI93813657,2026-05-31T19:16:55.417Z,customer_1835@upi,anildeshmukh@okaxis,15000,plastics_packaging,SUCCESS,REF898464
UPI79168209,2026-06-11T19:16:55.417Z,customer_8336@upi,rameshbansal@okaxis,25000,services,SUCCESS,REF425389
UPI83388503,2026-06-14T19:16:55.417Z,customer_3306@upi,shilpasaxena@okaxis,1200,manufacturing,SUCCESS,REF554861
UPI36196759,2026-05-14T19:16:55.417Z,customer_4719@upi,chetanmishra@okaxis,1200,food_processing,SUCCESS,REF550767
UPI23981867,2026-05-08T19:16:55.417Z,customer_4213@upi,sureshvarma@okaxis,500,retail,SUCCESS,REF243665
UPI39799382,2026-07-15T19:16:55.417Z,customer_5093@upi,amitiyer@okaxis,48000,textile,SUCCESS,REF830775
UPI63371527,2026-06-01T19:16:55.417Z,customer_3332@upi,deepakswaminathan@okaxis,500,electronics_hardware,SUCCESS,REF875987
UPI21087191,2026-05-15T19:16:55.417Z,customer_1569@upi,prashantchopra@okaxis,75000,auto_ancillary,SUCCESS,REF109857
UPI76001929,2026-06-02T19:16:55.417Z,customer_2109@upi,divyasingh@okaxis,1200,plastics_packaging,SUCCESS,REF229606
UPI77837962,2026-08-08T19:16:55.417Z,customer_5925@upi,snehasinghal@okaxis,2500,pharma_distribution,SUCCESS,REF899124
UPI62984182,2026-07-16T19:16:55.417Z,customer_8655@upi,saurabhchauhan@okaxis,8500,manufacturing,SUCCESS,REF848966
UPI94496141,2026-08-18T19:16:55.417Z,customer_2605@upi,prakashpatil@okaxis,75000,pharma_distribution,SUCCESS,REF476354
UPI72096064,2026-06-23T19:16:55.417Z,customer_2746@upi,snehasinghal@okaxis,15000,pharma_distribution,SUCCESS,REF545177
UPI52172839,2026-05-29T19:16:55.417Z,customer_6719@upi,snehatrivedi@okaxis,8500,pharma_distribution,SUCCESS,REF585991
UPI87782021,2026-03-24T19:16:55.417Z,customer_5829@upi,naveensrivastava@okaxis,1200,manufacturing,SUCCESS,REF596018
UPI38645833,2026-07-27T19:16:55.417Z,prakashmishra@okaxis,customer_2047@upi,500,pharma_distribution,SUCCESS,REF639147
UPI71153163,2026-07-06T19:16:55.417Z,customer_4013@upi,madhavsingh@okaxis,48000,textile,SUCCESS,REF145933
UPI48359567,2026-03-26T19:16:55.417Z,customer_2033@upi,amitiyer@okaxis,48000,textile,SUCCESS,REF513599
UPI59987268,2026-06-07T19:16:55.417Z,customer_3077@upi,ganeshroy@okaxis,8500,pharma_distribution,SUCCESS,REF206033
UPI22425154,2026-05-25T19:16:55.417Z,kumarchandran@okaxis,customer_8786@upi,8500,services,SUCCESS,REF353792
UPI58728780,2026-03-15T19:16:55.417Z,customer_8465@upi,kumarchandran@okaxis,25000,services,SUCCESS,REF154097
UPI38620370,2026-08-06T19:16:55.417Z,rakeshsaxena@okaxis,customer_5086@upi,48000,fmcg_wholesale,SUCCESS,REF970837
UPI78488811,2026-08-07T19:16:55.417Z,customer_2289@upi,aditijha@okaxis,5000,services,SUCCESS,REF234567
UPI21389660,2026-03-03T19:16:55.417Z,customer_6377@upi,rameshbansal@okaxis,48000,services,SUCCESS,REF342511
UPI57045138,2026-08-12T19:16:55.417Z,customer_7325@upi,rakeshdutta@okaxis,75000,electronics_hardware,SUCCESS,REF158557
UPI51844135,2026-03-03T19:16:55.417Z,customer_1770@upi,divyashetty@okaxis,5000,food_processing,SUCCESS,REF613260
UPI18842206,2026-03-08T19:16:55.417Z,aditinaik@okaxis,customer_4018@upi,500,auto_ancillary,SUCCESS,REF103842
UPI17761574,2026-07-08T19:16:55.417Z,customer_9042@upi,bhavnabansal@okaxis,75000,auto_ancillary,SUCCESS,REF394193
UPI24991126,2026-08-20T19:16:55.417Z,pradeepbansal@okaxis,customer_6480@upi,8500,electronics_hardware,SUCCESS,REF514868
UPI43586419,2026-04-11T19:16:55.417Z,customer_9639@upi,rohitnaik@okaxis,2500,food_processing,SUCCESS,REF263090
UPI93269675,2026-05-11T19:16:55.417Z,customer_9489@upi,prakashpatel@okaxis,8500,textile,SUCCESS,REF702746
UPI80429783,2026-07-21T19:16:55.417Z,customer_6670@upi,vikasgupta@okaxis,8500,plastics_packaging,SUCCESS,REF764394
UPI88122299,2026-06-30T19:16:55.417Z,customer_4488@upi,prakashpatil@okaxis,5000,pharma_distribution,SUCCESS,REF745254
UPI96069444,2026-03-04T19:16:55.417Z,customer_7915@upi,jagdishghosh@okaxis,15000,pharma_distribution,SUCCESS,REF109216
UPI30660108,2026-06-16T19:16:55.417Z,krishnachopra@okaxis,customer_1589@upi,5000,manufacturing,SUCCESS,REF386836
UPI54949845,2026-05-21T19:16:55.417Z,manishiyer@okaxis,customer_5817@upi,5000,electronics_hardware,SUCCESS,REF575335
UPI18660879,2026-06-29T19:16:55.417Z,pradeepbansal@okaxis,customer_3570@upi,2500,electronics_hardware,SUCCESS,REF338603
UPI48182098,2026-05-23T19:16:55.417Z,customer_8487@upi,amitkumar@okaxis,1200,fmcg_wholesale,SUCCESS,REF207195
UPI26569058,2026-06-26T19:16:55.417Z,customer_3874@upi,kumarchandran@okaxis,1200,services,SUCCESS,REF578333
UPI33543981,2026-05-17T19:16:55.417Z,customer_4704@upi,mukeshdutta@okaxis,5000,food_processing,SUCCESS,REF415906
UPI35495756,2026-05-24T19:16:55.417Z,customer_8614@upi,shilpasaxena@okaxis,15000,manufacturing,SUCCESS,REF150470
UPI85479938,2026-05-03T19:16:55.417Z,customer_6911@upi,sunilkulkarni@okaxis,25000,fmcg_wholesale,SUCCESS,REF679247
UPI43218750,2026-05-10T19:16:55.417Z,customer_1567@upi,umeshmukherjee@okaxis,48000,electronics_hardware,SUCCESS,REF266126
UPI75101080,2026-07-04T19:16:55.417Z,jagdishbansal@okaxis,customer_1221@upi,25000,manufacturing,SUCCESS,REF141662
UPI44182484,2026-06-24T19:16:55.417Z,kavitachopra@okaxis,customer_5177@upi,48000,auto_ancillary,SUCCESS,REF803078
UPI40185185,2026-06-23T19:16:55.417Z,customer_2410@upi,karanmenon@okaxis,5000,food_processing,SUCCESS,REF714263
UPI69498070,2026-04-12T19:16:55.417Z,meeradesai@okaxis,customer_3556@upi,5000,food_processing,SUCCESS,REF105771
UPI75176697,2026-06-16T19:16:55.417Z,customer_6923@upi,snehamishra@okaxis,5000,pharma_distribution,SUCCESS,REF874826
UPI16943287,2026-04-13T19:16:55.417Z,prashantchopra@okaxis,customer_6481@upi,2500,auto_ancillary,SUCCESS,REF785316
UPI11186728,2026-03-30T19:16:55.417Z,anilreddy@okaxis,customer_5871@upi,8500,food_processing,SUCCESS,REF867797
UPI80962577,2026-04-24T19:16:55.417Z,customer_2397@upi,ajaygupta@okaxis,8500,fmcg_wholesale,SUCCESS,REF819490
UPI55993055,2026-04-22T19:16:55.417Z,customer_4032@upi,amitnaik@okaxis,1200,electronics_hardware,SUCCESS,REF404286
UPI72667052,2026-06-11T19:16:55.417Z,kavitakumar@okaxis,customer_7415@upi,75000,fmcg_wholesale,SUCCESS,REF552739
UPI54040123,2026-07-31T19:16:55.417Z,amitdeshmukh@okaxis,customer_8851@upi,75000,manufacturing,SUCCESS,REF562071
UPI59834490,2026-08-05T19:16:55.417Z,krishnachopra@okaxis,customer_3312@upi,500,manufacturing,SUCCESS,REF396172
UPI66439043,2026-06-04T19:16:55.417Z,pranavshetty@okaxis,customer_7438@upi,25000,food_processing,SUCCESS,REF885597
UPI76909336,2026-04-26T19:16:55.417Z,customer_7533@upi,shilpasaxena@okaxis,15000,manufacturing,SUCCESS,REF927569
UPI20967592,2026-03-13T19:16:55.417Z,customer_3571@upi,subhashbhattacharya@okaxis,48000,services,SUCCESS,REF685976
UPI75002700,2026-03-25T19:16:55.417Z,chetanmishra@okaxis,customer_5190@upi,48000,food_processing,SUCCESS,REF891373
UPI52070216,2026-07-18T19:16:55.417Z,prashantchopra@okaxis,customer_6695@upi,8500,auto_ancillary,SUCCESS,REF940983
UPI21892361,2026-08-20T19:16:55.417Z,nehashetty@okaxis,customer_4059@upi,8500,electronics_hardware,SUCCESS,REF298695
UPI90858024,2026-05-23T19:16:55.417Z,snehasinghal@okaxis,customer_8921@upi,75000,pharma_distribution,SUCCESS,REF495065
UPI62022762,2026-04-28T19:16:55.417Z,madhavsingh@okaxis,customer_5586@upi,8500,textile,SUCCESS,REF527314
UPI55108796,2026-06-22T19:16:55.417Z,customer_4027@upi,rakeshsaxena@okaxis,75000,fmcg_wholesale,SUCCESS,REF959332
UPI16505015,2026-06-16T19:16:55.417Z,customer_8882@upi,nehaiyer@okaxis,1200,plastics_packaging,SUCCESS,REF521674
UPI99266975,2026-03-09T19:16:55.417Z,aditipillai@okaxis,customer_3457@upi,8500,textile,SUCCESS,REF511562
UPI23116898,2026-03-30T19:16:55.417Z,customer_2724@upi,jagdishjha@okaxis,75000,electronics_hardware,SUCCESS,REF792885
UPI24443672,2026-06-21T19:16:55.417Z,rahuljoshi@okaxis,customer_4322@upi,5000,auto_ancillary,SUCCESS,REF896199
UPI66302854,2026-03-04T19:16:55.417Z,customer_8556@upi,divyamalhotra@okaxis,8500,plastics_packaging,SUCCESS,REF818726
UPI98416666,2026-06-25T19:16:55.417Z,rituyadav@okaxis,customer_8399@upi,15000,fmcg_wholesale,SUCCESS,REF624355
UPI17173996,2026-06-21T19:16:55.417Z,sameermishra@okaxis,customer_3490@upi,5000,auto_ancillary,SUCCESS,REF643641
UPI45630401,2026-04-28T19:16:55.417Z,customer_2135@upi,ishakulkarni@okaxis,2500,pharma_distribution,SUCCESS,REF473807
UPI93508101,2026-03-29T19:16:55.417Z,amitjain@okaxis,customer_2304@upi,25000,manufacturing,SUCCESS,REF378742
UPI77195987,2026-07-02T19:16:55.417Z,customer_5638@upi,snehamishra@okaxis,2500,pharma_distribution,SUCCESS,REF589000
UPI29749614,2026-03-10T19:16:55.417Z,customer_1442@upi,krishnachatterjee@okaxis,75000,textile,SUCCESS,REF301805
UPI90891203,2026-07-20T19:16:55.417Z,customer_1689@upi,sachinnambiar@okaxis,2500,services,SUCCESS,REF881045
UPI17009645,2026-08-07T19:16:55.417Z,customer_1016@upi,ajaynair@okaxis,48000,fmcg_wholesale,SUCCESS,REF657276
UPI11160493,2026-04-20T19:16:55.417Z,customer_5729@upi,arjunshah@okaxis,1200,services,SUCCESS,REF227719
UPI83065972,2026-06-18T19:16:55.417Z,customer_5802@upi,haribose@okaxis,1200,retail,SUCCESS,REF256265
UPI99114969,2026-04-25T19:16:55.417Z,customer_6872@upi,haribose@okaxis,500,retail,SUCCESS,REF773468
UPI72363040,2026-03-18T19:16:55.417Z,ishajha@okaxis,customer_5245@upi,1200,plastics_packaging,SUCCESS,REF176550
UPI62532407,2026-07-06T19:16:55.417Z,sachinsharma@okaxis,customer_4894@upi,2500,textile,SUCCESS,REF229402
UPI46011959,2026-03-08T19:16:55.417Z,manishiyer@okaxis,customer_4458@upi,48000,electronics_hardware,SUCCESS,REF862577
UPI25857253,2026-06-13T19:16:55.417Z,tarunyadav@okaxis,customer_8241@upi,8500,plastics_packaging,SUCCESS,REF973298
UPI21790509,2026-04-01T19:16:55.417Z,customer_7216@upi,haripillai@okaxis,8500,textile,SUCCESS,REF725455
UPI30200617,2026-03-31T19:16:55.417Z,mukeshchatterjee@okaxis,customer_2022@upi,1200,services,SUCCESS,REF849602
UPI44143132,2026-07-25T19:16:55.417Z,customer_4965@upi,nehaiyer@okaxis,5000,plastics_packaging,SUCCESS,REF742962
UPI43340277,2026-03-17T19:16:55.417Z,customer_3017@upi,snehatrivedi@okaxis,75000,pharma_distribution,SUCCESS,REF769425
UPI44180941,2026-07-16T19:16:55.417Z,customer_7816@upi,sujatanair@okaxis,48000,plastics_packaging,SUCCESS,REF659544
UPI29720679,2026-08-07T19:16:55.417Z,customer_3669@upi,sunilkulkarni@okaxis,15000,fmcg_wholesale,SUCCESS,REF310543
UPI29681712,2026-06-04T19:16:55.417Z,ganeshbose@okaxis,customer_9547@upi,2500,textile,SUCCESS,REF286311
UPI80452932,2026-08-14T19:16:55.417Z,customer_3089@upi,sureshghosh@okaxis,25000,electronics_hardware,SUCCESS,REF217403
UPI65089891,2026-08-06T19:16:55.417Z,customer_3601@upi,jagdishbansal@okaxis,1200,pharma_distribution,SUCCESS,REF501041
UPI63314814,2026-06-14T19:16:55.417Z,customer_8056@upi,sameergupta@okaxis,15000,services,SUCCESS,REF101114
UPI41516589,2026-07-08T19:16:55.417Z,customer_5091@upi,saurabhsinghal@okaxis,48000,auto_ancillary,SUCCESS,REF348179
UPI52750771,2026-08-04T19:16:55.417Z,customer_4013@upi,priyasharma@okaxis,48000,textile,SUCCESS,REF339456
UPI46739583,2026-05-01T19:16:55.417Z,customer_6794@upi,snehamishra@okaxis,25000,pharma_distribution,SUCCESS,REF138834
UPI99871913,2026-04-13T19:16:55.417Z,rahulchauhan@okaxis,customer_4073@upi,1200,auto_ancillary,SUCCESS,REF976871
UPI75203317,2026-08-18T19:16:55.417Z,customer_4154@upi,naveenmukherjee@okaxis,15000,retail,SUCCESS,REF650787
UPI62456018,2026-08-05T19:16:55.417Z,customer_5012@upi,rameshyadav@okaxis,8500,food_processing,SUCCESS,REF324471
UPI68018904,2026-06-11T19:16:55.417Z,customer_8283@upi,madhavsingh@okaxis,8500,textile,SUCCESS,REF228479
UPI34947530,2026-04-05T19:16:55.417Z,customer_3275@upi,aditipillai@okaxis,8500,textile,SUCCESS,REF460034
UPI12964120,2026-04-18T19:16:55.417Z,ajaygupta@okaxis,customer_1958@upi,500,fmcg_wholesale,SUCCESS,REF583024
UPI28457561,2026-07-21T19:16:55.417Z,customer_7973@upi,priyasharma@okaxis,48000,textile,SUCCESS,REF728005
UPI14483410,2026-07-04T19:16:55.417Z,customer_9624@upi,rahulmalhotra@okaxis,2500,services,SUCCESS,REF592199
UPI70763888,2026-06-19T19:16:55.417Z,customer_5884@upi,umeshswaminathan@okaxis,1200,plastics_packaging,SUCCESS,REF839494
UPI63687885,2026-08-26T19:16:55.417Z,customer_2392@upi,krishnasharma@okaxis,500,fmcg_wholesale,SUCCESS,REF600447
UPI96310956,2026-06-04T19:16:55.417Z,customer_4453@upi,shilpasrivastava@okaxis,75000,services,SUCCESS,REF972280
UPI48355324,2026-08-25T19:16:55.417Z,bhavnashah@okaxis,customer_7039@upi,48000,plastics_packaging,SUCCESS,REF118881
UPI76209876,2026-04-13T19:16:55.417Z,mukeshmenon@okaxis,customer_8790@upi,500,plastics_packaging,SUCCESS,REF670806
UPI92930169,2026-07-20T19:16:55.417Z,customer_5010@upi,rakeshpatel@okaxis,2500,electronics_hardware,SUCCESS,REF625277
UPI28238425,2026-05-25T19:16:55.417Z,customer_4673@upi,naveensrivastava@okaxis,48000,manufacturing,SUCCESS,REF146184
UPI58523533,2026-06-23T19:16:55.417Z,customer_8417@upi,rajeshsen@okaxis,48000,textile,SUCCESS,REF864081
UPI86841049,2026-06-06T19:16:55.417Z,shilpasinghal@okaxis,customer_1547@upi,5000,textile,SUCCESS,REF376192
UPI92913194,2026-03-29T19:16:55.417Z,rajeshsen@okaxis,customer_7037@upi,1200,textile,SUCCESS,REF846404
UPI93128858,2026-04-16T19:16:55.417Z,customer_9523@upi,kavitapatel@okaxis,1200,services,SUCCESS,REF205273
UPI70543595,2026-08-07T19:16:55.417Z,customer_2313@upi,nehasrivastava@okaxis,1200,retail,SUCCESS,REF150023
UPI54879629,2026-03-22T19:16:55.417Z,customer_4379@upi,rakeshpatel@okaxis,25000,electronics_hardware,SUCCESS,REF344540
UPI82525848,2026-04-03T19:16:55.417Z,harishjoshi@okaxis,customer_2359@upi,500,textile,SUCCESS,REF419382
UPI36537808,2026-08-09T19:16:55.417Z,rituyadav@okaxis,customer_6559@upi,5000,fmcg_wholesale,SUCCESS,REF771770
UPI86637731,2026-05-20T19:16:55.417Z,sujataswaminathan@okaxis,customer_4951@upi,8500,fmcg_wholesale,SUCCESS,REF365594
UPI19214506,2026-05-30T19:16:55.417Z,customer_4174@upi,aditipillai@okaxis,8500,textile,SUCCESS,REF531408
UPI67323688,2026-06-27T19:16:55.417Z,anilreddy@okaxis,customer_4533@upi,500,food_processing,SUCCESS,REF366435
UPI90687500,2026-04-09T19:16:55.417Z,nikhildutta@okaxis,customer_8001@upi,5000,fmcg_wholesale,SUCCESS,REF834564
UPI75694830,2026-04-23T19:16:55.417Z,customer_5217@upi,sunildeshmukh@okaxis,2500,fmcg_wholesale,SUCCESS,REF466350
UPI65401234,2026-04-16T19:16:55.417Z,customer_4487@upi,ashoksharma@okaxis,500,pharma_distribution,SUCCESS,REF659016
UPI59528935,2026-06-03T19:16:55.417Z,customer_3781@upi,umeshbhatia@okaxis,1200,services,SUCCESS,REF776450
UPI64466820,2026-06-25T19:16:55.417Z,pranavnaik@okaxis,customer_4741@upi,5000,plastics_packaging,SUCCESS,REF149209
UPI23270447,2026-07-19T19:16:55.417Z,sachinnambiar@okaxis,customer_5669@upi,5000,services,SUCCESS,REF674513
UPI75662037,2026-05-19T19:16:55.417Z,customer_9541@upi,divyamalhotra@okaxis,75000,plastics_packaging,SUCCESS,REF116253
UPI68030478,2026-06-23T19:16:55.417Z,customer_1993@upi,naveenmukherjee@okaxis,15000,retail,SUCCESS,REF404984
UPI23431327,2026-04-23T19:16:55.417Z,customer_7331@upi,shilpasrivastava@okaxis,48000,services,SUCCESS,REF337928
UPI41586805,2026-03-10T19:16:55.417Z,customer_6529@upi,arjunkhan@okaxis,8500,retail,SUCCESS,REF578973
UPI78885802,2026-05-03T19:16:55.417Z,karanmenon@okaxis,customer_5224@upi,500,food_processing,SUCCESS,REF258676
UPI58383873,2026-08-10T19:16:55.417Z,amitkumar@okaxis,customer_8722@upi,8500,fmcg_wholesale,SUCCESS,REF474259
UPI39803240,2026-05-20T19:16:55.417Z,ganeshkumar@okaxis,customer_2996@upi,48000,pharma_distribution,SUCCESS,REF289610
UPI89532793,2026-08-06T19:16:55.417Z,customer_4685@upi,deepaktrivedi@okaxis,15000,fmcg_wholesale,SUCCESS,REF535285
UPI30628086,2026-07-01T19:16:55.417Z,customer_9093@upi,sureshvarma@okaxis,1200,retail,SUCCESS,REF108506
UPI62811342,2026-07-06T19:16:55.417Z,haribose@okaxis,customer_7193@upi,48000,retail,SUCCESS,REF973163
UPI92471450,2026-04-23T19:16:55.417Z,customer_8624@upi,rahuliyer@okaxis,500,services,SUCCESS,REF259810
UPI22663966,2026-07-06T19:16:55.417Z,customer_7692@upi,anilchopra@okaxis,25000,food_processing,SUCCESS,REF965671
UPI13111111,2026-08-11T19:16:55.417Z,anildeshmukh@okaxis,customer_9369@upi,8500,plastics_packaging,SUCCESS,REF754633
UPI80201774,2026-07-02T19:16:55.417Z,nehachauhan@okaxis,customer_7293@upi,5000,manufacturing,SUCCESS,REF257253
UPI26991512,2026-03-13T19:16:55.417Z,customer_3771@upi,mukeshmenon@okaxis,1200,plastics_packaging,SUCCESS,REF270752
UPI63202546,2026-03-27T19:16:55.417Z,customer_8774@upi,kavitakumar@okaxis,8500,fmcg_wholesale,SUCCESS,REF459020
UPI45223765,2026-03-25T19:16:55.417Z,nehachauhan@okaxis,customer_8941@upi,8500,manufacturing,SUCCESS,REF452611
UPI36110725,2026-08-01T19:16:55.417Z,customer_5579@upi,ajayshah@okaxis,5000,food_processing,SUCCESS,REF648750
UPI25585648,2026-05-28T19:16:55.417Z,customer_4658@upi,ashoksharma@okaxis,500,pharma_distribution,SUCCESS,REF911323
UPI70037422,2026-07-09T19:16:55.417Z,customer_3818@upi,sachinpillai@okaxis,5000,auto_ancillary,SUCCESS,REF770887
UPI42521604,2026-03-25T19:16:55.417Z,customer_3365@upi,vikasjha@okaxis,2500,manufacturing,SUCCESS,REF224664
UPI72760416,2026-03-07T19:16:55.417Z,customer_5271@upi,rahulchauhan@okaxis,48000,auto_ancillary,SUCCESS,REF236543
UPI57142746,2026-06-05T19:16:55.417Z,customer_9175@upi,amitjain@okaxis,75000,manufacturing,SUCCESS,REF237079
UPI38724151,2026-03-02T19:16:55.417Z,customer_5382@upi,rituyadav@okaxis,48000,fmcg_wholesale,SUCCESS,REF723495
UPI17226851,2026-08-03T19:16:55.417Z,customer_9864@upi,manishprasad@okaxis,75000,retail,SUCCESS,REF159679
UPI89039737,2026-06-27T19:16:55.417Z,customer_6260@upi,ajaygupta@okaxis,75000,fmcg_wholesale,SUCCESS,REF576188
UPI17218364,2026-06-07T19:16:55.417Z,customer_1877@upi,arjunshah@okaxis,48000,services,SUCCESS,REF270243
UPI31484953,2026-03-10T19:16:55.417Z,rahulsharma@okaxis,customer_8685@upi,1200,pharma_distribution,SUCCESS,REF605733
UPI68228395,2026-03-31T19:16:55.417Z,subhashbhattacharya@okaxis,customer_3325@upi,8500,services,SUCCESS,REF813213
UPI60504243,2026-07-29T19:16:55.417Z,customer_1101@upi,ajaynair@okaxis,2500,fmcg_wholesale,SUCCESS,REF589907
UPI18034722,2026-07-02T19:16:55.417Z,ishajha@okaxis,customer_9986@upi,8500,plastics_packaging,SUCCESS,REF599702
UPI77208719,2026-03-29T19:16:55.417Z,customer_8619@upi,divyashetty@okaxis,5000,food_processing,SUCCESS,REF873155
UPI71081790,2026-08-21T19:16:55.417Z,sujatanair@okaxis,customer_2305@upi,1200,plastics_packaging,SUCCESS,REF707488
UPI59376157,2026-07-31T19:16:55.417Z,haripillai@okaxis,customer_4016@upi,25000,textile,SUCCESS,REF966589
UPI18480709,2026-07-05T19:16:55.417Z,shilpasaxena@okaxis,customer_3392@upi,15000,manufacturing,SUCCESS,REF681014
UPI41451003,2026-03-03T19:16:55.417Z,sanjaymishra@okaxis,customer_4738@upi,2500,retail,SUCCESS,REF547986
UPI58009259,2026-06-22T19:16:55.417Z,rameshbansal@okaxis,customer_8025@upi,75000,services,SUCCESS,REF731392
UPI64544367,2026-08-08T19:16:55.417Z,customer_4894@upi,pranavdeshmukh@okaxis,500,services,SUCCESS,REF161790
UPI54111882,2026-03-11T19:16:55.417Z,vikramjoshi@okaxis,customer_7649@upi,15000,food_processing,SUCCESS,REF936400
UPI96434027,2026-03-19T19:16:55.417Z,chetanmishra@okaxis,customer_3264@upi,500,food_processing,SUCCESS,REF719112
UPI27899691,2026-07-23T19:16:55.417Z,customer_3375@upi,subhashpillai@okaxis,15000,fmcg_wholesale,SUCCESS,REF140482
UPI11564429,2026-04-04T19:16:55.417Z,anilreddy@okaxis,customer_1291@upi,75000,food_processing,SUCCESS,REF897731
UPI77150462,2026-05-04T19:16:55.417Z,customer_6981@upi,sachinsharma@okaxis,48000,textile,SUCCESS,REF854749
UPI81046682,2026-06-02T19:16:55.417Z,customer_7086@upi,haribose@okaxis,2500,retail,SUCCESS,REF542091
UPI86308641,2026-05-29T19:16:55.417Z,customer_2911@upi,ganeshkumar@okaxis,5000,pharma_distribution,SUCCESS,REF356979
UPI82658564,2026-05-25T19:16:55.417Z,chetanmishra@okaxis,customer_9428@upi,2500,food_processing,SUCCESS,REF163302
UPI36485339,2026-03-24T19:16:55.417Z,customer_6276@upi,harishjoshi@okaxis,48000,textile,SUCCESS,REF391616
UPI90844521,2026-03-10T19:16:55.417Z,amitiyer@okaxis,customer_2760@upi,48000,textile,SUCCESS,REF139143
UPI15458333,2026-06-06T19:16:55.417Z,saurabhsinghal@okaxis,customer_9854@upi,5000,auto_ancillary,SUCCESS,REF369772
UPI66715663,2026-07-07T19:16:55.417Z,nehasrivastava@okaxis,customer_9195@upi,5000,retail,SUCCESS,REF514058
UPI17672067,2026-08-17T19:16:55.417Z,rakeshsaxena@okaxis,customer_9089@upi,500,fmcg_wholesale,SUCCESS,REF169224
UPI48049768,2026-06-23T19:16:55.417Z,customer_7509@upi,naveenbhatia@okaxis,75000,fmcg_wholesale,SUCCESS,REF499158
UPI74237654,2026-05-04T19:16:55.417Z,customer_6093@upi,rahulmalhotra@okaxis,15000,services,SUCCESS,REF834417
UPI39291280,2026-04-15T19:16:55.417Z,customer_3147@upi,raviverma@okaxis,500,retail,SUCCESS,REF372222
UPI82932870,2026-07-31T19:16:55.417Z,customer_1643@upi,krishnasharma@okaxis,75000,fmcg_wholesale,SUCCESS,REF476462
UPI51551311,2026-03-26T19:16:55.417Z,bhavnashah@okaxis,customer_5220@upi,15000,plastics_packaging,SUCCESS,REF377692
UPI58202160,2026-03-12T19:16:55.417Z,kumarchandran@okaxis,customer_2183@upi,48000,services,SUCCESS,REF673136
UPI22607638,2026-04-15T19:16:55.417Z,ajayshah@okaxis,customer_9506@upi,1200,food_processing,SUCCESS,REF226682
UPI81156635,2026-03-27T19:16:55.417Z,bhavnamukherjee@okaxis,customer_5826@upi,2500,plastics_packaging,SUCCESS,REF868885
UPI66904706,2026-05-23T19:16:55.417Z,customer_5450@upi,sanjaychauhan@okaxis,1200,retail,SUCCESS,REF996967
UPI39574074,2026-08-16T19:16:55.417Z,snehatrivedi@okaxis,customer_3348@upi,25000,pharma_distribution,SUCCESS,REF574818
UPI65553626,2026-05-23T19:16:55.417Z,jagdishchopra@okaxis,customer_7162@upi,8500,textile,SUCCESS,REF432993
UPI57898919,2026-06-04T19:16:55.417Z,mukeshdutta@okaxis,customer_3195@upi,75000,food_processing,SUCCESS,REF368715
UPI36332175,2026-08-25T19:16:55.417Z,ashoksharma@okaxis,customer_9420@upi,5000,pharma_distribution,SUCCESS,REF545871
UPI87242283,2026-04-01T19:16:55.417Z,amitkumar@okaxis,customer_8476@upi,1200,fmcg_wholesale,SUCCESS,REF795019
UPI23684799,2026-05-02T19:16:55.417Z,bhavnachatterjee@okaxis,customer_3669@upi,2500,auto_ancillary,SUCCESS,REF513379
UPI95381944,2026-05-26T19:16:55.417Z,ajayshah@okaxis,customer_8971@upi,2500,food_processing,SUCCESS,REF964841
UPI48722608,2026-05-03T19:16:55.417Z,customer_9020@upi,rahuliyer@okaxis,1200,services,SUCCESS,REF979961
UPI46762345,2026-08-28T19:16:55.417Z,haribose@okaxis,customer_6123@upi,75000,retail,SUCCESS,REF455960
UPI29223379,2026-05-31T19:16:55.417Z,rahuliyer@okaxis,customer_1251@upi,500,services,SUCCESS,REF856728
UPI32494598,2026-03-17T19:16:55.417Z,customer_8043@upi,rahulsharma@okaxis,15000,pharma_distribution,SUCCESS,REF912820
UPI29631558,2026-06-13T19:16:55.417Z,ajayshah@okaxis,customer_9806@upi,48000,food_processing,SUCCESS,REF121458
UPI10356481,2026-03-27T19:16:55.417Z,customer_3510@upi,ajaygupta@okaxis,25000,fmcg_wholesale,SUCCESS,REF146531
UPI31058256,2026-05-25T19:16:55.417Z,snehanambiar@okaxis,customer_4795@upi,1200,plastics_packaging,SUCCESS,REF518595
UPI54792438,2026-03-28T19:16:55.417Z,rajeshreddy@okaxis,customer_4968@upi,75000,auto_ancillary,SUCCESS,REF334872
UPI31281250,2026-05-27T19:16:55.417Z,customer_5998@upi,divyamalhotra@okaxis,2500,plastics_packaging,SUCCESS,REF559251
UPI36913580,2026-06-13T19:16:55.417Z,ganeshsen@okaxis,customer_7527@upi,48000,textile,SUCCESS,REF622287
UPI24744984,2026-07-25T19:16:55.417Z,krishnachatterjee@okaxis,customer_8859@upi,1200,textile,SUCCESS,REF121203
UPI84497685,2026-06-17T19:16:55.417Z,prashantchopra@okaxis,customer_7966@upi,8500,fmcg_wholesale,SUCCESS,REF219888
UPI42560570,2026-05-28T19:16:55.417Z,naveenmukherjee@okaxis,customer_6487@upi,15000,retail,SUCCESS,REF248896
